Component,File,Line,Element,Label,Destination,RouteStatus,Priority,RouteHealth
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,64,TrackedLink,{dynamic},[Dynamic: entry.href],Valid,Medium,Unknown
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,87,TrackedLink,[Icon/Image],/app,Valid,Medium,OK
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,97,TrackedLink,[Empty],/contact,Valid,Medium,OK
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,98,AnimatedButton,[Empty],,Missing,High,Unknown
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,109,TrackedButton,[Icon/Image],Handler: {() => setIsMobileMenuOpen(true)},Action,Medium,Action
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,143,TrackedLink,{dynamic},[Dynamic: item.href],Valid,Medium,Unknown
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,187,TrackedButton,[Icon/Image],Handler: {() => setIsMobileMenuOpen(false)},Action,Medium,Action
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,203,TrackedButton,{dynamic},Handler: {() => setOpenMobileSection(isOpen ? null : entry.label)},Action,Medium,Action
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,223,TrackedLink,{dynamic},[Dynamic: item.href],Valid,Medium,Unknown
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,243,TrackedLink,[Icon/Image],/app,Valid,Medium,OK
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,260,TrackedLink,[Empty],/contact,Valid,Medium,OK
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,261,AnimatedButton,[Empty],,Missing,High,Unknown
Navbar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/Navbar.tsx,169,motion.div,[motion.div],Handler: {() => {                 analytics.track({ eventName: "click"  category: "navbar"  label: "Mobile Menu Backdrop" });                 setIsMobileMenuOpen(false);               }},Action,Medium,Action
StudioShell,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/StudioShell.tsx,31,Link,[Icon/Image],/,Valid,Low,OK
StudioShell,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/StudioShell.tsx,34,button,[Icon/Image],,Missing,High,Unknown
StudioShell,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/StudioShell.tsx,37,button,[Icon/Image],,Missing,High,Unknown
StudioShell,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/StudioShell.tsx,44,Link,[Icon/Image],/app/trust,Valid,Low,OK
StudioShell,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/StudioShell.tsx,70,Link,{dynamic},[Dynamic: item.href],Valid,Low,Unknown
StudioShell,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/layout/StudioShell.tsx,19,CommandPalette,[CommandPalette],,Missing,High,Unknown
DataTable,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/platform/DataTable.tsx,66,tr,{dynamic},Handler: {() => onRowClick?.(row)},Action,Medium,Action
EnterpriseIntegrations,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/platform/EnterpriseIntegrations.tsx,139,Icon,[Icon],,Missing,High,Unknown
EnterpriseIntegrations,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/platform/EnterpriseIntegrations.tsx,188,IntegrationCard,[IntegrationCard],,Missing,High,Unknown
SearchBar,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/platform/SearchBar.tsx,38,button,[Icon/Image],Handler: {() => onChange("")},Action,Medium,Action
ChatWindow,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/playground/ChatWindow.tsx,68,button,[Empty],Handler: {cancelStream},Action,Medium,Action
ChatWindow,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/playground/ChatWindow.tsx,76,button,[Empty],,Missing,High,Unknown
HeroEcosystem,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/products/HeroEcosystem.tsx,59,TrackedLink,[Empty],/products,Valid,Medium,OK
HeroEcosystem,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/products/HeroEcosystem.tsx,62,TrackedLink,[Empty],/contact,Valid,Medium,OK
BenchmarkDashboard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/BenchmarkDashboard.tsx,46,TrackedButton,[Empty],Handler: {() => setActiveBenchmarkId(b.id)},Action,Medium,Action
BenchmarkDashboard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/BenchmarkDashboard.tsx,93,TrackedLink,[Icon/Image],[Dynamic: `/research/benchmarks/${activeBenchmark.slug}`],Valid,Medium,Unknown
BenchmarkDashboard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/BenchmarkDashboard.tsx,123,TrackedLink,[Empty],[Dynamic: `/research/benchmarks/${activeBenchmark.slug}`],Valid,Medium,Unknown
PublicationCard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/PublicationCard.tsx,29,TrackedLink,[Icon/Image],[Dynamic: `/research/${pub.category}/${pub.slug}`],Valid,Medium,Unknown
PublicationCard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/PublicationCard.tsx,16,NetworkIcon,[NetworkIcon],,Missing,High,Unknown
PublicationCard,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/PublicationCard.tsx,17,BarChartIcon,[BarChartIcon],,Missing,High,Unknown
PublicationGrid,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/PublicationGrid.tsx,76,TrackedButton,[Icon/Image],Handler: {() => setSearchQuery('')},Action,Medium,Action
PublicationGrid,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/PublicationGrid.tsx,97,TrackedButton,[Empty],Handler: {() => setSelectedDomain(null)},Action,Medium,Action
PublicationGrid,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/PublicationGrid.tsx,107,TrackedButton,{dynamic},Handler: {() => setSelectedDomain(domain)},Action,Medium,Action
PublicationGrid,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/PublicationGrid.tsx,126,TrackedButton,[Empty],Handler: {() => setSelectedCategory(null)},Action,Medium,Action
PublicationGrid,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/PublicationGrid.tsx,136,TrackedButton,{dynamic},Handler: {() => setSelectedCategory(cat)},Action,Medium,Action
PublicationGrid,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/PublicationGrid.tsx,156,TrackedButton,[Empty],Handler: {() => {                     setSearchQuery('');                     setSelectedCategory(null);                     setSelectedDomain(null);                   }},Action,Medium,Action
PublicationGrid,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/PublicationGrid.tsx,174,PublicationCard,[PublicationCard],,Missing,High,Unknown
ResearchArchitectureCanvas,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/ResearchArchitectureCanvas.tsx,92,TrackedButton,[Icon/Image],,Missing,High,Unknown
ResearchArchitectureCanvas,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/ResearchArchitectureCanvas.tsx,95,TrackedButton,[Icon/Image],,Missing,High,Unknown
ResearchArchitectureCanvas,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/ResearchArchitectureCanvas.tsx,98,TrackedButton,[Icon/Image],,Missing,High,Unknown
ResearchDomains,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/ResearchDomains.tsx,63,TrackedLink,{dynamic},[Dynamic: `/research?domain=${encodeURIComponent(domain.name)}`],Valid,Medium,Unknown
ResearchHero,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/ResearchHero.tsx,77,TrackedLink,[Icon/Image],#publications,Valid,Medium,Placeholder
ResearchHero,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/ResearchHero.tsx,80,TrackedButton,[Icon/Image],,Missing,High,Unknown
ResearchReader,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/ResearchReader.tsx,24,TrackedLink,[Empty],/research,Valid,Medium,OK
ResearchReader,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/ResearchReader.tsx,34,TrackedLink,{dynamic},[Dynamic: `/research?category=${publication.category}`],Valid,Medium,Unknown
ResearchReader,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/ResearchReader.tsx,155,TrackedButton,[Icon/Image],,Missing,High,Unknown
ResearchReader,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/ResearchReader.tsx,163,TrackedButton,[Icon/Image],,Missing,High,Unknown
ResearchReader,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/ResearchReader.tsx,170,TrackedButton,[Icon/Image],,Missing,High,Unknown
ResearchReader,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/research/ResearchReader.tsx,192,TrackedButton,[Icon/Image],,Missing,High,Unknown
GatedDownloadModal,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/resources/GatedDownloadModal.tsx,57,TrackedButton,[Icon/Image],Handler: {onClose},Action,Medium,Action
GatedDownloadModal,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/resources/GatedDownloadModal.tsx,87,TrackedLink,[Icon/Image],[Dynamic: `/whitepapers/${title.toLowerCase().replace(/\s+/g  "-")}.pdf`],Valid,Medium,Unknown
GatedDownloadModal,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/resources/GatedDownloadModal.tsx,147,TrackedButton,[Empty],,Missing,High,Unknown
IndustryMapping,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/services/IndustryMapping.tsx,87,TrackedLink,{dynamic},[Dynamic: industry.link],Valid,Medium,Unknown
InteractiveCapabilityMap,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/services/InteractiveCapabilityMap.tsx,110,TrackedButton,{dynamic},Handler: {() => setActiveScenarioId(scenario.id)},Action,Medium,Action
ResearchInnovation,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/services/ResearchInnovation.tsx,53,TrackedLink,[Icon/Image],/research,Valid,Medium,OK
ResearchInnovation,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/services/ResearchInnovation.tsx,68,TrackedLink,[Icon/Image],[Dynamic: item.link],Valid,Medium,Unknown
ServiceCardProgressive,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/services/ServiceCardProgressive.tsx,88,TrackedLink,[Icon/Image],[Dynamic: service.link],Valid,Medium,Unknown
BusinessFunctionMap,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/BusinessFunctionMap.tsx,82,TrackedButton,{dynamic},Handler: {() => setActiveFunc(func.id)},Action,Medium,Action
EnterpriseArchitecture,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/EnterpriseArchitecture.tsx,78,TrackedButton,[Icon/Image],Handler: {() => setActiveView(view.id)},Action,Medium,Action
EnterpriseArchitecture,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/EnterpriseArchitecture.tsx,131,TrackedButton,[Icon/Image],,Missing,High,Unknown
ExecutivePriorities,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/ExecutivePriorities.tsx,65,TrackedButton,[Icon/Image],Handler: {() => setActiveTab(p.id)},Action,Medium,Action
ExecutivePriorities,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/ExecutivePriorities.tsx,101,TrackedLink,[Icon/Image],[Dynamic: `/solutions/${sol.slug}`],Valid,Medium,Unknown
ExecutiveResources,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/ExecutiveResources.tsx,53,TrackedButton,[Icon/Image],,Missing,High,Unknown
MarketplaceFilter,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/MarketplaceFilter.tsx,20,TrackedButton,{dynamic},Handler: {() => onSelect(cat.id)},Action,Medium,Action
ReadinessAssessment,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/ReadinessAssessment.tsx,138,TrackedButton,{dynamic},Handler: {() => handleAnswer(opt.score)},Action,Medium,Action
ReadinessAssessment,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/ReadinessAssessment.tsx,176,TrackedButton,[Empty],,Missing,High,Unknown
ReadinessAssessment,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/ReadinessAssessment.tsx,183,TrackedButton,[Empty],Handler: {() => { setCurrentQ(0); setAnswers([]); setIsFinished(false); }},Action,Medium,Action
ResearchLayer,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/ResearchLayer.tsx,54,TrackedLink,[Icon/Image],/research,Valid,Medium,OK
ResearchLayer,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/ResearchLayer.tsx,88,TrackedButton,[Empty],,Missing,High,Unknown
ROICalculator,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/ROICalculator.tsx,187,AnimatedButton,[Icon/Image],Handler: {() => analytics.track({ eventName: 'click'  category: 'roi-calculator'  label: 'Download Full Report' })},Action,Medium,Action
ROICalculator,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/ROICalculator.tsx,195,TrackedButton,[Icon/Image],,Missing,High,Unknown
SolutionConfigurator,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/SolutionConfigurator.tsx,81,TrackedButton,{dynamic},Handler: {() => handleSelect("industry"  ind)},Action,Medium,Action
SolutionConfigurator,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/SolutionConfigurator.tsx,93,TrackedButton,[Empty],Handler: {() => setStep(1)},Action,Medium,Action
SolutionConfigurator,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/SolutionConfigurator.tsx,101,TrackedButton,{dynamic},Handler: {() => handleSelect("problem"  prob)},Action,Medium,Action
SolutionConfigurator,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/SolutionConfigurator.tsx,121,TrackedButton,{dynamic},Handler: {() => setSelections({...selections  size})},Action,Medium,Action
SolutionConfigurator,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/SolutionConfigurator.tsx,128,TrackedButton,[Icon/Image],Handler: {handleGenerate},Action,Medium,Action
SolutionConfigurator,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/SolutionConfigurator.tsx,163,TrackedButton,[Empty],Handler: {reset},Action,Medium,Action
SolutionConfigurator,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/SolutionConfigurator.tsx,213,TrackedButton,[Icon/Image],,Missing,High,Unknown
SolutionConfigurator,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/solutions/SolutionConfigurator.tsx,216,TrackedButton,[Icon/Image],,Missing,High,Unknown
ProviderHealthPanel,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/trust/ProviderHealthPanel.tsx,32,button,[Icon/Image],,Missing,High,Unknown
dialog,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dialog.tsx,114,Button,[Empty],,Missing,High,Unknown
dialog,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dialog.tsx,75,XIcon,[XIcon],,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,40,DropdownMenuPrimitive.Portal,[Icon/Image],,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,92,DropdownMenuPrimitive.CheckboxItem,{dynamic},,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,102,DropdownMenuPrimitive.ItemIndicator,[Icon/Image],,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,128,DropdownMenuPrimitive.RadioItem,{dynamic},,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,137,DropdownMenuPrimitive.ItemIndicator,[Icon/Image],,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,210,DropdownMenuPrimitive.SubTrigger,{dynamic},,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,12,DropdownMenuPrimitive.Root,[DropdownMenuPrimitive.Root],,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,19,DropdownMenuPrimitive.Portal,[DropdownMenuPrimitive.Portal],,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,27,DropdownMenuPrimitive.Trigger,[DropdownMenuPrimitive.Trigger],,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,41,DropdownMenuPrimitive.Content,[DropdownMenuPrimitive.Content],,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,58,DropdownMenuPrimitive.Group,[DropdownMenuPrimitive.Group],,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,72,DropdownMenuPrimitive.Item,[DropdownMenuPrimitive.Item],,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,103,CheckIcon,[CheckIcon],,Missing,High,Unknown
dropdown-menu,D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/components/ui/dropdown-menu.tsx,115,DropdownMenuPrimitive.RadioGroup,[DropdownMenuPrimitive.RadioGroup],,Missing,High,Unknown
