File,Line,Element,Violation,Severity
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/settings/page.tsx,255,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/settings/page.tsx,319,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/settings/page.tsx,348,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/traces/page.tsx,94,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/traces/page.tsx,138,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/traces/page.tsx,156,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/traces/page.tsx,176,div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/workflows/page.tsx,50,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/workflows/page.tsx,83,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/workflows/page.tsx,91,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/workflows/page.tsx,187,div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/workflows/page.tsx,189,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/workflows/page.tsx,198,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/workflows/page.tsx,220,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/workflows/page.tsx,237,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/workflows/page.tsx,256,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/workflows/page.tsx,276,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/studio/workflows/page.tsx,286,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/design-system/icons/IconShowcase.tsx,142,div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/billing/page.tsx,38,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/billing/page.tsx,75,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/catalog/page.tsx,72,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/catalog/page.tsx,85,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/catalog/page.tsx,107,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/compute/page.tsx,52,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/compute/page.tsx,69,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/compute/page.tsx,79,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/compute/page.tsx,79,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/compute/page.tsx,79,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/compute/page.tsx,79,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/compute/page.tsx,94,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/data/page.tsx,52,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/data/page.tsx,69,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/data/page.tsx,79,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/data/page.tsx,79,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/data/page.tsx,79,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/data/page.tsx,94,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/inventory/page.tsx,43,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/inventory/page.tsx,88,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/marketplace/page.tsx,31,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/hiveforge/marketplace/page.tsx,50,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,55,Link,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,68,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,127,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,143,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,196,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,210,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,281,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,296,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,350,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,365,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,374,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,375,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/platform/studio/[workspaceId]/page.tsx,414,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/talent/recruiter/copilot/page.tsx,62,div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/agents/[id]/page.tsx,53,div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/components/ui/Button.tsx,54,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/components/ui/HiveAssistant.tsx,59,motion.div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/components/ui/Modal.tsx,47,motion.div,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/api/page.tsx,78,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/api/page.tsx,84,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/api/page.tsx,107,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/api/page.tsx,123,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/api/page.tsx,124,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/architect/page.tsx,66,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/architect/page.tsx,242,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/architect/page.tsx,248,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/backend/page.tsx,68,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/backend/page.tsx,81,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/bots/page.tsx,74,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/bots/page.tsx,100,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/bots/page.tsx,140,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/bots/page.tsx,148,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/bots/page.tsx,149,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/codegen/page.tsx,62,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/codegen/page.tsx,129,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/codegen/page.tsx,155,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/codegen/page.tsx,186,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/database/page.tsx,72,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/database/page.tsx,85,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/database/page.tsx,118,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/database/page.tsx,119,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/deploy/page.tsx,96,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/deploy/page.tsx,234,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/deploy/page.tsx,243,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/deploy/page.tsx,244,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/desktop/page.tsx,59,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/desktop/page.tsx,117,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/desktop/page.tsx,125,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/desktop/page.tsx,126,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,87,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,97,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,98,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,131,Card,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,170,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,178,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/docs/page.tsx,185,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/mobile/page.tsx,69,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/mobile/page.tsx,145,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/mobile/page.tsx,153,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/mobile/page.tsx,154,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/monitoring/page.tsx,139,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/monitoring/page.tsx,147,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/monitoring/page.tsx,148,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/monitoring/page.tsx,241,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/monitoring/page.tsx,317,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/monitoring/page.tsx,325,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/planner/page.tsx,79,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/planner/page.tsx,90,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/planner/page.tsx,158,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/planner/page.tsx,206,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/planner/page.tsx,212,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/repos/page.tsx,61,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/repos/page.tsx,85,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/repos/page.tsx,88,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/requirements/page.tsx,118,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/requirements/page.tsx,150,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/requirements/page.tsx,189,Card,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/requirements/page.tsx,204,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/requirements/page.tsx,210,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/review/page.tsx,115,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/review/page.tsx,124,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/review/page.tsx,210,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/review/page.tsx,231,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/review/page.tsx,239,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/testing/page.tsx,80,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/testing/page.tsx,89,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/testing/page.tsx,94,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/testing/page.tsx,206,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/testing/page.tsx,223,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/testing/page.tsx,233,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/testing/page.tsx,241,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/ui-studio/page.tsx,138,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/ui-studio/page.tsx,146,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/ui-studio/page.tsx,198,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/ui-studio/page.tsx,201,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/forge/web/page.tsx,89,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/hiveops/clusters/page.tsx,135,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/hiveops/costs/page.tsx,108,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/hiveops/deployments/page.tsx,98,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/hiveops/deployments/page.tsx,132,button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/hiveops/deployments/page.tsx,182,Button,"Interaction element is not using a Tracked wrapper",Medium
D:/{MY_PROJECTS}/{OPC_cerebro_hive}/OPC/cerebro-hive-website/apps/studio/app/(platform)/app/hiveops/deployments/page.tsx,186,Button,"Interaction element is not using a Tracked wrapper",Medium
